Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,Preferred Positions
64,65,77,76,77,79,75,83,78,60,77,63,37,55,73,74,27,75,63,71,77,74,31,63,54,31,57,80,71,LM
64,65,77,76,77,79,75,83,78,60,77,63,37,55,73,74,27,75,63,71,77,74,31,63,54,31,57,80,71,CM
64,65,77,76,77,79,75,83,78,60,77,63,37,55,73,74,27,75,63,71,77,74,31,63,54,31,57,80,71,CAM
77,30,73,64,67,63,64,56,67,63,41,56,33,36,61,63,29,59,61,62,68,65,27,74,65,28,56,65,46,LM
74,59,73,63,59,50,32,51,57,58,41,56,33,78,43,46,20,60,55,54,55,61,18,69,72,22,69,62,49,CAM
74,59,73,63,59,50,32,51,57,58,41,56,33,78,43,46,20,60,55,54,55,61,18,69,72,22,69,62,49,ST
89,75,72,85,72,68,58,72,71,72,66,57,37,69,59,70,13,58,65,75,69,71,19,80,71,13,57,68,56,CAM
89,75,72,85,72,68,58,72,71,72,66,57,37,69,59,70,13,58,65,75,69,71,19,80,71,13,57,68,56,ST
66,40,65,64,65,61,54,52,65,58,46,52,57,54,65,53,42,59,61,63,67,62,55,58,63,51,60,65,50,CM
54,61,65,57,61,70,40,41,59,63,45,66,25,75,54,53,24,60,69,69,63,65,23,69,72,20,73,65,54,ST
77,60,83,76,76,74,79,82,76,61,79,42,64,58,73,75,54,74,62,73,76,78,55,74,80,61,65,75,60,CAM
77,60,83,76,76,74,79,82,76,61,79,42,64,58,73,75,54,74,62,73,76,78,55,74,80,61,65,75,60,CM
77,60,83,76,76,74,79,82,76,61,79,42,64,58,73,75,54,74,62,73,76,78,55,74,80,61,65,75,60,LM
77,60,83,76,76,74,79,82,76,61,79,42,64,58,73,75,54,74,62,73,76,78,55,74,80,61,65,75,60,RM
66,73,63,63,68,67,50,70,57,39,60,54,74,64,76,77,73,55,59,68,76,75,64,66,79,70,76,69,59,CM
66,73,63,63,68,67,50,70,57,39,60,54,74,64,76,77,73,55,59,68,76,75,64,66,79,70,76,69,59,CDM
79,85,76,79,77,82,75,65,73,65,52,73,85,84,79,66,83,56,68,84,84,74,81,78,94,84,78,75,72,CM
79,85,76,79,77,82,75,65,73,65,52,73,85,84,79,66,83,56,68,84,84,74,81,78,94,84,78,75,72,CDM
71,89,81,81,72,75,56,59,68,43,55,64,76,80,68,46,77,50,58,72,72,62,76,63,81,79,73,60,43,CDM
77,62,72,72,76,65,72,74,75,54,51,52,59,68,68,53,63,55,68,72,66,62,69,68,76,71,70,59,59,LB
62,51,66,67,77,76,76,75,76,66,80,53,57,46,75,83,42,74,72,73,77,84,44,64,52,57,60,77,72,CDM
62,51,66,67,77,76,76,75,76,66,80,53,57,46,75,83,42,74,72,73,77,84,44,64,52,57,60,77,72,CM
68,86,78,59,69,65,48,48,68,67,51,64,32,90,50,64,32,68,69,64,58,75,25,69,77,30,78,65,70,ST
70,35,68,82,74,51,59,57,69,76,58,58,23,56,48,64,29,65,72,53,69,63,22,65,59,23,45,67,61,ST
78,28,79,82,72,57,43,62,73,65,47,30,20,67,48,62,22,58,61,54,63,69,21,75,62,23,43,58,44,LW
78,28,79,82,72,57,43,62,73,65,47,30,20,67,48,62,22,58,61,54,63,69,21,75,62,23,43,58,44,ST
78,28,79,82,72,57,43,62,73,65,47,30,20,67,48,62,22,58,61,54,63,69,21,75,62,23,43,58,44,RW
78,28,79,82,72,57,43,62,73,65,47,30,20,67,48,62,22,58,61,54,63,69,21,75,62,23,43,58,44,CAM
73,37,74,57,62,45,60,58,67,53,50,36,16,45,59,42,20,52,50,64,62,54,36,70,57,28,43,54,40,RM
73,37,74,57,62,45,60,58,67,53,50,36,16,45,59,42,20,52,50,64,62,54,36,70,57,28,43,54,40,LM
72,51,77,71,67,61,55,68,70,64,61,51,18,74,57,62,25,58,59,64,64,77,27,75,62,23,57,63,56,LM
72,51,77,71,67,61,55,68,70,64,61,51,18,74,57,62,25,58,59,64,64,77,27,75,62,23,57,63,56,RM
72,51,77,71,67,61,55,68,70,64,61,51,18,74,57,62,25,58,59,64,64,77,27,75,62,23,57,63,56,CF
70,48,72,73,60,65,44,54,54,28,60,44,46,73,67,62,61,37,42,49,66,55,51,64,73,55,74,65,42,CM
70,48,72,73,60,65,44,54,54,28,60,44,46,73,67,62,61,37,42,49,66,55,51,64,73,55,74,65,42,CB
70,48,72,73,60,65,44,54,54,28,60,44,46,73,67,62,61,37,42,49,66,55,51,64,73,55,74,65,42,CDM
85,72,78,79,65,57,63,64,67,50,39,55,55,85,54,48,55,49,61,57,63,58,55,85,77,61,50,61,51,LB
85,72,78,79,65,57,63,64,67,50,39,55,55,85,54,48,55,49,61,57,63,58,55,85,77,61,50,61,51,RM
85,72,78,79,65,57,63,64,67,50,39,55,55,85,54,48,55,49,61,57,63,58,55,85,77,61,50,61,51,LM
70,52,74,60,66,56,60,62,63,62,67,55,46,61,62,56,40,55,69,67,69,54,50,70,72,54,71,70,64,CAM
70,52,74,60,66,56,60,62,63,62,67,55,46,61,62,56,40,55,69,67,69,54,50,70,72,54,71,70,64,LM
61,68,69,64,69,76,54,53,64,41,48,61,75,87,68,49,69,50,51,71,75,62,68,55,74,70,72,64,40,CB
61,68,69,64,69,76,54,53,64,41,48,61,75,87,68,49,69,50,51,71,75,62,68,55,74,70,72,64,40,CDM
73,71,58,61,66,55,67,61,67,62,61,61,66,45,60,67,63,64,66,67,68,68,62,71,76,65,78,68,52,LM
73,71,58,61,66,55,67,61,67,62,61,61,66,45,60,67,63,64,66,67,68,68,62,71,76,65,78,68,52,LB
74,80,66,59,73,80,72,77,75,86,70,78,51,70,68,80,22,78,81,76,72,84,23,71,72,41,89,72,80,ST
57,62,66,72,63,57,63,53,56,50,43,52,56,74,61,38,58,55,47,52,62,53,62,64,48,59,60,51,44,LB
85,67,85,80,75,72,67,68,77,65,56,41,67,65,73,70,66,63,68,72,76,73,65,87,88,65,50,73,67,CDM
85,67,85,80,75,72,67,68,77,65,56,41,67,65,73,70,66,63,68,72,76,73,65,87,88,65,50,73,67,CAM
85,67,85,80,75,72,67,68,77,65,56,41,67,65,73,70,66,63,68,72,76,73,65,87,88,65,50,73,67,CM
53,72,61,52,68,70,54,39,59,42,29,74,66,77,65,56,72,49,52,69,68,67,72,59,71,74,76,58,51,CB
75,33,72,69,65,64,59,61,71,56,39,46,15,49,44,57,17,53,65,54,58,65,20,74,71,22,48,53,60,RM
75,33,72,69,65,64,59,61,71,56,39,46,15,49,44,57,17,53,65,54,58,65,20,74,71,22,48,53,60,LW
75,33,72,69,65,64,59,61,71,56,39,46,15,49,44,57,17,53,65,54,58,65,20,74,71,22,48,53,60,ST
75,33,72,69,65,64,59,61,71,56,39,46,15,49,44,57,17,53,65,54,58,65,20,74,71,22,48,53,60,RW
75,58,66,65,61,64,60,58,55,23,37,57,60,62,50,41,57,36,40,59,55,66,64,90,88,63,69,36,27,RB
75,60,72,70,66,59,64,61,66,59,43,52,59,79,61,67,53,42,54,58,64,63,54,72,73,58,67,62,42,RB
75,60,72,70,66,59,64,61,66,59,43,52,59,79,61,67,53,42,54,58,64,63,54,72,73,58,67,62,42,CM
75,60,72,70,66,59,64,61,66,59,43,52,59,79,61,67,53,42,54,58,64,63,54,72,73,58,67,62,42,RM
75,60,72,70,66,59,64,61,66,59,43,52,59,79,61,67,53,42,54,58,64,63,54,72,73,58,67,62,42,CAM
70,59,65,63,62,50,46,43,61,71,52,65,12,71,37,59,16,67,68,59,54,64,11,77,63,12,83,44,52,ST
74,57,73,56,82,71,70,78,80,82,82,71,18,76,64,81,18,72,78,75,72,84,20,74,69,24,75,72,72,ST
57,52,52,54,48,48,45,39,49,28,38,52,51,57,55,32,47,45,31,49,59,53,57,62,60,58,73,46,31,CDM
67,78,75,76,70,66,60,60,74,71,72,53,46,59,64,73,29,70,69,63,70,76,33,70,59,36,74,76,60,LM
67,78,75,76,70,66,60,60,74,71,72,53,46,59,64,73,29,70,69,63,70,76,33,70,59,36,74,76,60,CAM
89,47,81,79,64,50,62,51,67,53,45,41,52,38,52,56,35,46,63,62,46,60,40,85,56,42,61,47,48,RM
72,88,62,61,74,72,46,59,71,76,46,73,25,78,39,62,18,62,74,75,69,80,16,76,68,22,77,69,67,ST
70,76,75,79,50,40,57,21,53,39,27,44,53,64,39,32,46,35,46,58,49,63,48,69,64,59,69,32,34,RM
70,76,75,79,50,40,57,21,53,39,27,44,53,64,39,32,46,35,46,58,49,63,48,69,64,59,69,32,34,RB
77,47,77,79,70,61,70,73,69,62,61,49,24,64,69,59,45,51,62,67,70,71,37,75,68,42,57,64,50,RW
76,58,70,67,46,63,41,50,58,36,49,65,68,68,57,40,70,52,45,66,56,51,82,78,66,83,64,56,49,CB
91,69,89,82,72,58,52,55,73,75,48,67,24,73,57,62,32,65,77,67,63,69,33,93,75,38,47,53,63,ST
77,60,72,75,73,75,63,66,68,57,58,53,71,52,70,50,70,58,64,70,72,61,69,79,85,70,64,69,54,CM
77,60,72,75,73,75,63,66,68,57,58,53,71,52,70,50,70,58,64,70,72,61,69,79,85,70,64,69,54,CDM
68,59,63,64,56,52,49,37,51,32,31,51,55,65,58,39,58,43,55,60,59,48,54,67,64,59,62,54,37,CB
68,59,63,64,56,52,49,37,51,32,31,51,55,65,58,39,58,43,55,60,59,48,54,67,64,59,62,54,37,CDM
45,81,51,49,60,66,63,60,54,34,65,78,67,55,66,50,68,64,34,58,62,73,66,54,79,71,78,47,17,CB
63,64,68,65,69,64,56,40,65,46,39,59,66,74,67,50,51,46,58,68,72,52,59,65,78,65,67,67,48,CDM
63,64,68,65,69,64,56,40,65,46,39,59,66,74,67,50,51,46,58,68,72,52,59,65,78,65,67,67,48,CM
67,30,62,60,46,54,47,43,57,61,41,62,36,61,45,58,30,50,61,59,59,63,28,65,59,27,50,48,49,CF
67,30,62,60,46,54,47,43,57,61,41,62,36,61,45,58,30,50,61,59,59,63,28,65,59,27,50,48,49,ST
71,59,71,55,56,60,60,47,62,53,35,54,61,64,53,44,62,44,63,56,58,56,61,65,64,63,59,56,55,RB
47,86,48,63,69,73,59,59,55,59,75,71,80,57,65,73,76,72,52,72,67,81,70,51,74,77,85,67,63,CM
47,86,48,63,69,73,59,59,55,59,75,71,80,57,65,73,76,72,52,72,67,81,70,51,74,77,85,67,63,CDM
64,75,47,60,58,55,34,44,49,29,22,66,64,85,60,51,62,40,31,60,64,54,59,66,70,64,84,45,32,CDM
64,75,47,60,58,55,34,44,49,29,22,66,64,85,60,51,62,40,31,60,64,54,59,66,70,64,84,45,32,CB
74,42,63,67,64,58,62,30,58,29,21,57,59,74,54,33,64,38,43,58,60,48,62,76,73,64,68,33,24,LB
74,42,63,67,64,58,62,30,58,29,21,57,59,74,54,33,64,38,43,58,60,48,62,76,73,64,68,33,24,CB
58,60,48,49,54,49,37,32,40,26,31,62,62,72,56,33,61,28,31,50,59,40,60,64,69,64,73,43,28,CDM
58,60,48,49,54,49,37,32,40,26,31,62,62,72,56,33,61,28,31,50,59,40,60,64,69,64,73,43,28,CB
90,33,75,85,68,48,35,41,81,62,32,60,17,63,40,51,21,58,60,53,54,62,15,88,61,24,40,55,64,RM
90,33,75,85,68,48,35,41,81,62,32,60,17,63,40,51,21,58,60,53,54,62,15,88,61,24,40,55,64,LM
90,33,75,85,68,48,35,41,81,62,32,60,17,63,40,51,21,58,60,53,54,62,15,88,61,24,40,55,64,ST
68,75,71,75,70,72,67,70,67,57,72,45,64,57,66,64,45,53,66,66,71,68,47,53,74,62,69,70,47,CAM
68,75,71,75,70,72,67,70,67,57,72,45,64,57,66,64,45,53,66,66,71,68,47,53,74,62,69,70,47,CM
63,35,62,68,69,62,47,50,67,78,57,67,16,64,41,75,15,70,68,64,65,73,16,62,53,22,50,52,65,ST
59,63,62,66,62,61,57,62,58,59,60,66,56,67,58,61,56,52,58,56,62,66,57,58,70,63,72,62,53,CB
59,63,62,66,62,61,57,62,58,59,60,66,56,67,58,61,56,52,58,56,62,66,57,58,70,63,72,62,53,CDM
59,63,62,66,62,61,57,62,58,59,60,66,56,67,58,61,56,52,58,56,62,66,57,58,70,63,72,62,53,CM
67,67,65,58,57,57,32,45,42,29,27,69,68,79,59,47,65,45,33,59,57,42,64,71,69,63,75,47,31,CB
92,42,86,69,79,78,75,75,81,68,59,55,21,62,65,67,14,68,79,79,73,70,23,91,73,19,59,64,68,LM
92,42,86,69,79,78,75,75,81,68,59,55,21,62,65,67,14,68,79,79,73,70,23,91,73,19,59,64,68,RM
70,75,71,64,63,69,72,67,66,20,32,65,70,74,64,43,70,44,44,70,66,62,73,69,79,72,75,54,43,LB
64,74,55,59,67,76,47,49,66,35,52,64,67,64,66,47,67,49,58,66,70,69,66,52,76,68,82,66,46,CM
64,74,55,59,67,76,47,49,66,35,52,64,67,64,66,47,67,49,58,66,70,69,66,52,76,68,82,66,46,CDM
75,70,72,70,61,61,74,48,49,43,57,51,63,75,54,52,66,61,47,68,56,63,68,73,85,75,75,56,44,LB
76,81,72,57,85,77,83,79,84,73,74,71,53,68,74,71,49,77,80,75,79,78,30,78,79,60,84,81,79,LW
76,81,72,57,85,77,83,79,84,73,74,71,53,68,74,71,49,77,80,75,79,78,30,78,79,60,84,81,79,RM
76,81,72,57,85,77,83,79,84,73,74,71,53,68,74,71,49,77,80,75,79,78,30,78,79,60,84,81,79,LM
78,53,79,73,73,74,71,64,77,60,65,51,49,66,55,58,21,62,71,69,67,54,34,74,70,46,72,63,40,CAM
78,53,79,73,73,74,71,64,77,60,65,51,49,66,55,58,21,62,71,69,67,54,34,74,70,46,72,63,40,LM
78,53,79,73,73,74,71,64,77,60,65,51,49,66,55,58,21,62,71,69,67,54,34,74,70,46,72,63,40,RM
68,60,69,68,68,65,58,63,66,58,60,45,60,62,67,60,58,64,62,62,69,64,53,67,64,60,63,67,56,CAM
68,60,69,68,68,65,58,63,66,58,60,45,60,62,67,60,58,64,62,62,69,64,53,67,64,60,63,67,56,CDM
68,60,69,68,68,65,58,63,66,58,60,45,60,62,67,60,58,64,62,62,69,64,53,67,64,60,63,67,56,CM
88,52,83,91,69,61,66,60,73,64,50,34,21,83,54,68,30,52,62,62,60,66,30,86,53,31,56,63,45,ST
88,52,83,91,69,61,66,60,73,64,50,34,21,83,54,68,30,52,62,62,60,66,30,86,53,31,56,63,45,RM
88,52,83,91,69,61,66,60,73,64,50,34,21,83,54,68,30,52,62,62,60,66,30,86,53,31,56,63,45,LM
53,40,61,54,68,63,42,40,64,70,33,66,20,65,40,58,13,62,70,68,54,72,21,53,65,23,68,50,62,ST
75,65,59,67,63,67,65,45,55,41,62,66,61,84,51,45,62,36,52,62,63,68,64,75,77,66,71,57,45,CB
75,65,59,67,63,67,65,45,55,41,62,66,61,84,51,45,62,36,52,62,63,68,64,75,77,66,71,57,45,RB
51,64,47,52,55,60,42,49,52,42,38,58,63,65,53,50,64,55,35,62,56,52,63,47,73,64,82,47,52,RB
51,64,47,52,55,60,42,49,52,42,38,58,63,65,53,50,64,55,35,62,56,52,63,47,73,64,82,47,52,CB
66,76,66,59,76,73,60,70,75,74,49,72,38,61,53,72,22,75,74,74,70,77,23,77,69,30,77,67,80,ST
76,59,84,75,69,67,68,67,66,55,68,64,60,42,67,60,47,68,58,67,65,64,41,66,80,43,71,60,59,RM
76,59,84,75,69,67,68,67,66,55,68,64,60,42,67,60,47,68,58,67,65,64,41,66,80,43,71,60,59,LM
76,59,84,75,69,67,68,67,66,55,68,64,60,42,67,60,47,68,58,67,65,64,41,66,80,43,71,60,59,CAM
79,48,72,74,57,51,61,38,59,45,47,61,44,81,47,60,12,50,65,62,59,64,12,79,62,38,63,54,63,LM
77,51,73,77,67,67,64,62,74,55,59,48,59,71,59,59,58,64,52,60,63,65,60,75,75,62,56,54,52,LB
77,51,73,77,67,67,64,62,74,55,59,48,59,71,59,59,58,64,52,60,63,65,60,75,75,62,56,54,52,LM
61,35,61,67,52,59,45,45,48,38,40,42,29,54,59,30,33,40,49,46,61,53,44,69,44,35,49,54,36,CM
65,73,55,53,66,65,72,58,64,54,57,73,71,62,67,65,70,54,54,67,69,69,72,65,78,71,81,59,53,LB
65,73,55,53,66,65,72,58,64,54,57,73,71,62,67,65,70,54,54,67,69,69,72,65,78,71,81,59,53,CB
77,75,78,91,73,77,55,60,60,40,62,55,83,79,68,67,72,62,65,73,79,70,69,74,88,74,63,65,48,CM
77,75,78,91,73,77,55,60,60,40,62,55,83,79,68,67,72,62,65,73,79,70,69,74,88,74,63,65,48,CDM
84,83,76,78,77,75,80,69,76,65,30,75,76,93,72,58,77,66,74,81,76,78,82,84,87,80,81,71,50,RB
70,69,70,71,68,69,64,54,64,52,65,64,65,74,64,66,44,40,63,61,68,77,61,75,82,65,69,62,49,CDM
70,69,70,71,68,69,64,54,64,52,65,64,65,74,64,66,44,40,63,61,68,77,61,75,82,65,69,62,49,CM
70,69,70,71,68,69,64,54,64,52,65,64,65,74,64,66,44,40,63,61,68,77,61,75,82,65,69,62,49,RM
66,63,61,68,64,58,49,44,64,37,45,59,59,45,61,43,55,49,55,62,68,61,66,66,63,60,61,63,34,CDM
76,50,81,83,74,71,62,71,70,74,60,67,23,67,62,69,23,56,68,73,73,75,20,73,67,25,64,73,73,LM
76,50,81,83,74,71,62,71,70,74,60,67,23,67,62,69,23,56,68,73,73,75,20,73,67,25,64,73,73,ST
54,69,59,71,65,66,53,44,52,62,35,66,54,73,65,61,69,44,65,57,69,66,69,71,74,74,91,55,43,CDM
54,69,59,71,65,66,53,44,52,62,35,66,54,73,65,61,69,44,65,57,69,66,69,71,74,74,91,55,43,CM
54,69,59,71,65,66,53,44,52,62,35,66,54,73,65,61,69,44,65,57,69,66,69,71,74,74,91,55,43,CB
93,31,89,75,72,66,70,56,73,66,29,65,50,69,58,63,17,58,67,70,65,75,35,93,81,32,59,65,59,LM
47,78,57,44,54,64,44,52,48,36,59,68,67,67,61,53,62,66,35,65,54,68,64,54,63,68,83,51,46,CB
82,52,73,83,62,38,41,42,52,41,38,46,57,74,57,34,60,34,54,59,62,50,51,73,73,57,56,55,31,CDM
62,79,63,61,68,82,58,38,60,48,52,84,83,82,64,31,84,56,51,82,73,62,83,65,68,83,81,57,38,CB
75,69,76,64,72,62,74,73,75,71,75,65,34,66,55,71,23,65,65,71,74,76,23,73,65,21,64,68,69,LW
75,69,76,64,72,62,74,73,75,71,75,65,34,66,55,71,23,65,65,71,74,76,23,73,65,21,64,68,69,ST
68,68,60,63,72,68,68,69,68,49,69,68,66,77,67,69,65,32,65,68,70,76,63,67,70,68,76,64,22,LB
63,56,72,66,74,65,71,72,73,67,70,57,35,58,68,67,46,61,66,68,75,68,45,70,67,47,60,72,70,CAM
63,56,72,66,74,65,71,72,73,67,70,57,35,58,68,67,46,61,66,68,75,68,45,70,67,47,60,72,70,RM
63,56,72,66,74,65,71,72,73,67,70,57,35,58,68,67,46,61,66,68,75,68,45,70,67,47,60,72,70,LM
84,62,78,89,61,51,72,42,67,55,40,58,45,60,67,52,41,50,57,60,71,67,47,81,60,39,57,62,55,RM
56,59,68,66,64,55,59,64,61,44,60,49,45,61,60,54,39,64,52,55,62,59,44,67,52,44,63,58,39,CM
56,59,68,66,64,55,59,64,61,44,60,49,45,61,60,54,39,64,52,55,62,59,44,67,52,44,63,58,39,CAM
65,82,74,73,73,65,61,60,66,54,59,56,70,79,70,64,68,59,53,70,77,71,74,61,81,73,59,61,47,CM
65,82,74,73,73,65,61,60,66,54,59,56,70,79,70,64,68,59,53,70,77,71,74,61,81,73,59,61,47,CDM
83,70,93,85,78,71,62,70,78,73,63,59,30,84,60,74,36,73,69,72,71,72,31,78,78,43,61,70,67,LM
83,70,93,85,78,71,62,70,78,73,63,59,30,84,60,74,36,73,69,72,71,72,31,78,78,43,61,70,67,ST
70,50,71,64,70,70,74,79,73,55,76,66,59,60,65,73,43,67,60,70,70,77,49,73,71,47,72,66,66,LM
70,50,71,64,70,70,74,79,73,55,76,66,59,60,65,73,43,67,60,70,70,77,49,73,71,47,72,66,66,RM
70,50,71,64,70,70,74,79,73,55,76,66,59,60,65,73,43,67,60,70,70,77,49,73,71,47,72,66,66,CAM
70,50,71,64,70,70,74,79,73,55,76,66,59,60,65,73,43,67,60,70,70,77,49,73,71,47,72,66,66,CM
74,41,64,51,79,67,40,52,72,79,46,75,30,80,35,62,35,88,77,76,64,77,29,78,72,26,91,70,70,ST
73,60,81,71,67,58,58,62,69,66,65,47,43,62,64,64,44,48,54,56,69,63,50,75,78,56,66,64,54,CAM
73,60,81,71,67,58,58,62,69,66,65,47,43,62,64,64,44,48,54,56,69,63,50,75,78,56,66,64,54,CM
73,60,81,71,67,58,58,62,69,66,65,47,43,62,64,64,44,48,54,56,69,63,50,75,78,56,66,64,54,LM
73,60,81,71,67,58,58,62,69,66,65,47,43,62,64,64,44,48,54,56,69,63,50,75,78,56,66,64,54,RM
72,68,71,77,64,61,64,51,61,41,71,58,67,73,55,70,65,79,42,68,63,61,73,75,71,75,69,57,56,RB
74,57,74,56,82,78,72,66,78,76,71,74,30,70,58,77,39,62,75,74,72,81,36,76,72,40,75,72,68,LW
74,57,74,56,82,78,72,66,78,76,71,74,30,70,58,77,39,62,75,74,72,81,36,76,72,40,75,72,68,RW
74,57,74,56,82,78,72,66,78,76,71,74,30,70,58,77,39,62,75,74,72,81,36,76,72,40,75,72,68,CAM
68,51,55,78,54,51,52,43,48,31,34,46,24,43,47,36,48,50,35,45,50,44,57,63,48,55,45,38,47,LB
65,51,64,64,53,44,35,27,49,35,25,45,47,61,34,29,51,39,50,55,53,39,49,68,75,50,59,46,27,RB
65,51,64,64,53,44,35,27,49,35,25,45,47,61,34,29,51,39,50,55,53,39,49,68,75,50,59,46,27,CB
64,49,73,85,66,55,48,42,64,41,39,43,56,53,64,30,54,45,46,58,68,52,50,67,57,56,44,60,43,CDM
64,49,73,85,66,55,48,42,64,41,39,43,56,53,64,30,54,45,46,58,68,52,50,67,57,56,44,60,43,CM
61,88,44,41,54,74,55,38,49,31,39,75,71,57,62,44,75,51,34,67,61,55,71,67,52,77,89,43,44,CDM
61,88,44,41,54,74,55,38,49,31,39,75,71,57,62,44,75,51,34,67,61,55,71,67,52,77,89,43,44,CB
63,72,59,63,65,57,41,45,59,56,53,57,66,54,69,65,58,50,55,63,67,67,56,56,80,60,72,71,48,CM
75,66,75,83,62,56,66,61,63,48,47,43,50,75,59,48,56,36,57,56,61,57,55,77,79,53,56,65,42,RM
75,66,75,83,62,56,66,61,63,48,47,43,50,75,59,48,56,36,57,56,61,57,55,77,79,53,56,65,42,LM
65,65,56,66,62,51,49,39,61,40,39,59,48,59,63,51,50,52,58,51,68,60,58,67,64,57,60,54,40,CM
81,52,79,77,73,78,57,61,72,76,55,77,23,56,58,77,16,56,75,73,65,85,15,81,61,14,72,56,72,CF
81,52,79,77,73,78,57,61,72,76,55,77,23,56,58,77,16,56,75,73,65,85,15,81,61,14,72,56,72,ST
74,31,61,72,54,54,43,50,51,59,39,47,14,72,42,52,17,46,57,58,49,53,14,72,43,19,50,34,51,ST
74,72,78,73,71,75,65,67,72,68,67,39,53,70,71,67,66,55,72,73,73,72,61,75,90,67,69,73,38,CDM
74,72,78,73,71,75,65,67,72,68,67,39,53,70,71,67,66,55,72,73,73,72,61,75,90,67,69,73,38,LM
74,72,78,73,71,75,65,67,72,68,67,39,53,70,71,67,66,55,72,73,73,72,61,75,90,67,69,73,38,CAM
74,72,78,73,71,75,65,67,72,68,67,39,53,70,71,67,66,55,72,73,73,72,61,75,90,67,69,73,38,CM
74,40,40,63,65,71,55,59,75,71,66,48,33,43,59,65,33,51,76,71,53,61,35,52,55,34,59,75,52,CM
74,40,40,63,65,71,55,59,75,71,66,48,33,43,59,65,33,51,76,71,53,61,35,52,55,34,59,75,52,RM
74,40,40,63,65,71,55,59,75,71,66,48,33,43,59,65,33,51,76,71,53,61,35,52,55,34,59,75,52,CAM
81,44,62,84,73,67,58,64,71,77,68,53,38,56,59,62,28,73,74,66,69,68,32,78,62,36,41,61,69,ST
63,62,71,76,67,65,65,73,65,56,70,49,63,54,66,67,38,66,64,65,68,66,46,57,67,51,53,66,62,CAM
63,62,71,76,67,65,65,73,65,56,70,49,63,54,66,67,38,66,64,65,68,66,46,57,67,51,53,66,62,CDM
63,62,71,76,67,65,65,73,65,56,70,49,63,54,66,67,38,66,64,65,68,66,46,57,67,51,53,66,62,LM
63,62,71,76,67,65,65,73,65,56,70,49,63,54,66,67,38,66,64,65,68,66,46,57,67,51,53,66,62,CM
77,67,72,71,62,57,57,49,63,31,36,59,56,62,55,34,62,41,64,62,58,43,60,78,77,63,63,52,34,LB
66,60,78,65,72,63,58,44,69,75,46,73,50,74,49,58,20,67,78,70,64,69,15,70,73,23,71,67,59,ST
58,56,60,73,52,37,38,46,48,28,37,49,47,54,59,28,48,45,43,51,60,53,51,56,45,52,51,57,29,CDM
58,56,60,73,52,37,38,46,48,28,37,49,47,54,59,28,48,45,43,51,60,53,51,56,45,52,51,57,29,CM
69,84,74,68,66,65,56,56,59,45,38,60,71,70,64,56,69,55,65,70,71,71,67,72,91,71,86,62,39,CDM
77,77,78,81,65,59,65,72,72,61,51,44,49,63,59,65,61,58,66,71,71,55,59,69,67,63,64,68,48,RM
77,77,78,81,65,59,65,72,72,61,51,44,49,63,59,65,61,58,66,71,71,55,59,69,67,63,64,68,48,LM
77,77,78,81,65,59,65,72,72,61,51,44,49,63,59,65,61,58,66,71,71,55,59,69,67,63,64,68,48,CAM
64,33,78,90,65,57,58,56,64,56,41,36,23,80,52,52,30,40,52,59,55,54,35,72,59,40,44,55,52,RW
64,33,78,90,65,57,58,56,64,56,41,36,23,80,52,52,30,40,52,59,55,54,35,72,59,40,44,55,52,LW
64,33,78,90,65,57,58,56,64,56,41,36,23,80,52,52,30,40,52,59,55,54,35,72,59,40,44,55,52,CAM
64,33,78,90,65,57,58,56,64,56,41,36,23,80,52,52,30,40,52,59,55,54,35,72,59,40,44,55,52,LM
69,63,72,71,67,60,65,52,66,55,40,55,66,54,57,45,56,60,63,66,66,52,63,68,65,61,60,63,49,RWB
69,63,72,71,67,60,65,52,66,55,40,55,66,54,57,45,56,60,63,66,66,52,63,68,65,61,60,63,49,LM
69,63,72,71,67,60,65,52,66,55,40,55,66,54,57,45,56,60,63,66,66,52,63,68,65,61,60,63,49,RM
75,62,88,76,61,48,54,50,66,55,46,43,36,66,40,59,25,59,56,55,55,54,29,79,67,30,59,51,53,CF
75,62,88,76,61,48,54,50,66,55,46,43,36,66,40,59,25,59,56,55,55,54,29,79,67,30,59,51,53,CAM
70,52,77,74,74,72,64,56,76,61,51,55,44,53,65,54,49,58,69,67,73,67,32,77,68,40,75,67,57,CDM
70,52,77,74,74,72,64,56,76,61,51,55,44,53,65,54,49,58,69,67,73,67,32,77,68,40,75,67,57,CM
70,52,77,74,74,72,64,56,76,61,51,55,44,53,65,54,49,58,69,67,73,67,32,77,68,40,75,67,57,LM
70,52,77,74,74,72,64,56,76,61,51,55,44,53,65,54,49,58,69,67,73,67,32,77,68,40,75,67,57,RM
67,58,63,65,68,50,49,47,58,43,55,57,60,70,68,55,60,53,44,56,69,49,54,65,72,67,70,56,32,CDM
73,67,72,75,63,66,57,56,64,62,56,54,56,68,68,65,54,40,65,55,70,57,57,70,74,56,66,65,48,RM
73,67,72,75,63,66,57,56,64,62,56,54,56,68,68,65,54,40,65,55,70,57,57,70,74,56,66,65,48,CM
